Order ID,Status,seller city,seller state,seller-postal-code,ship-country,B2B
405-6638047-5985921,Shipped - Delivered to Buyer,Gadag Betigeri,KARNATAKA,582101,IN,FALSE
406-9317914-4127526,Cancelled,BENGALURU -50015,KARNATAKA,560015,IN,FALSE
405-7803678-3333160,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400051,IN,FALSE
406-6685885-4947554,Shipped,SALEM,TAMIL NADU,636006,IN,FALSE
405-4411997-4986743,Shipped,BENGALURU,KARNATAKA,560100,IN,FALSE
407-9916016-7848345,Shipped,NOIDA,UTTAR PRADESH,201304,IN,FALSE
402-2667754-6911534,Shipped,KOLKATA,WEST BENGAL,700051,IN,FALSE
171-5125825-1024304,Shipped,Guntur,ANDHRA PRADESH,522001,IN,FALSE
402-7116282-0817950,Shipped - Delivered to Buyer,NAHARLAGUN,ARUNACHAL PRADESH,791110,IN,FALSE
402-2608397-5485924,Shipped,NAHARLAGUN,ARUNACHAL PRADESH,791110,IN,FALSE
407-1866189-1813916,Shipped,New delhi,DELHI,110022,IN,FALSE
171-8860006-8061917,Shipped,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE
408-1928724-8793951,Shipped,SRINAGAR,JAMMU & KASHMIR,190015,IN,FALSE
402-0320895-7773930,Shipped - Delivered to Buyer,SRICITY,ANDHRA PRADESH,517541,IN,FALSE
403-8467828-4578753,Shipped,KURUKSHETRA,HARYANA,136118,IN,FALSE
403-7611080-8168342,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110016,IN,FALSE
408-3786964-0925908,Shipped - Delivered to Buyer,Budgam,JAMMU & KASHMIR,191111,IN,FALSE
408-4293034-8450752,Cancelled,CHENNAI,TAMIL NADU,600041,IN,FALSE
407-4650709-9815552,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400057,IN,FALSE
406-3106638-4147507,Shipped,CHENNAI,TAMIL NADU,600044,IN,FALSE
403-1588820-6706733,Shipped,KOLKATA,WEST BENGAL,700045,IN,FALSE
403-9485153-5851509,Cancelled,RAIGARH,CHHATTISGARH,496001,IN,FALSE
404-0018575-3344336,Shipped - Delivered to Buyer,Ropar,Punjab,140001,IN,FALSE
408-6958636-3071545,Shipped - Delivered to Buyer,MANDI,HIMACHAL PRADESH,175001,IN,FALSE
404-1567705-6465119,Shipped - Delivered to Buyer,Ropar,Punjab,140001,IN,FALSE
404-9899553-2782751,Shipped - Delivered to Buyer,BILASPUR,CHHATTISGARH,495001,IN,FALSE
406-0442811-3021151,Cancelled,IDAR,Gujarat,383430,IN,FALSE
408-9394857-2259569,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171013,IN,FALSE
407-0221418-2089911,Shipped,MUMBAI,MAHARASHTRA,400064,IN,FALSE
406-9233360-5519562,Shipped,VELLANIKKARA,KERALA,680656,IN,FALSE
404-4949424-8861154,Shipped - Delivered to Buyer,HUBBALLI,KARNATAKA,580024,IN,FALSE
403-1123573-5461951,Shipped - Returned to Seller,Kolaghat,WEST BENGAL,721151,IN,FALSE
402-3612387-3681134,Shipped - Delivered to Buyer,DIBRUGARH,ASSAM,786001,IN,FALSE
407-2128267-3405135,Shipped - Delivered to Buyer,ERNAKULAM,KERALA,682315,IN,FALSE
402-6810392-4262742,Shipped,NIPANI,KARNATAKA,591237,IN,FALSE
407-0363769-6057968,Shipped,Gulbarga,KARNATAKA,585314,IN,FALSE
408-5199847-8989954,Cancelled,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE
405-7596517-8068361,Shipped - Delivered to Buyer,ABU ROAD,RAJASTHAN,307026,IN,FALSE
404-9310162-0030715,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600012,IN,FALSE
406-8972647-1017160,Shipped - Delivered to Buyer,Nagpur,MAHARASHTRA,440030,IN,FALSE
407-3801619-8023565,Shipped - Delivered to Buyer,BHAVNAGAR,Gujarat,364003,IN,FALSE
404-9535689-6711555,Cancelled,KANCHRAPARA,WEST BENGAL,743145,IN,FALSE
408-8423073-8240350,Cancelled,Kechery,KERALA,680501,IN,FALSE
406-3311010-6186704,Shipped - Delivered to Buyer,LUDHIANA,PUNJAB,141001,IN,FALSE
404-6022453-9599521,Shipped,BENGALURU,KARNATAKA,560079,IN,FALSE
171-0893214-7318701,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400013,IN,FALSE
404-7865989-6080317,Cancelled,KANCHRAPARA,WEST BENGAL,743145,IN,FALSE
406-6812814-3953907,Shipped,KOTA,RAJASTHAN,324005,IN,FALSE
407-9261413-9766732,Shipped,GREATER NOIDA,UTTAR PRADESH,201310,IN,FALSE
406-9866264-0457150,Shipped,CHENNAI,TAMIL NADU,600028,IN,FALSE
403-4494516-8270769,Shipped,GULAOTHI,UTTAR PRADESH,203408,IN,FALSE
171-7129908-3046727,Cancelled,MUMBAI,MAHARASHTRA,400102,IN,FALSE
403-6732145-1889116,Shipped,ELURU,ANDHRA PRADESH,534005,IN,FALSE
408-7907425-6921916,Shipped - Delivered to Buyer,MARIGAON,ASSAM,782105,IN,FALSE
171-4750992-8219539,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600048,IN,FALSE
171-0505442-4149126,Shipped - Delivered to Buyer,BHUBANESWAR,ODISHA,751006,IN,FALSE
405-2724488-3538749,Shipped,ALLAHABAD,UTTAR PRADESH,211001,IN,FALSE
407-8240602-8073935,Shipped,HASSAN,KARNATAKA,573201,IN,FALSE
407-4616647-7480348,Shipped - Delivered to Buyer,HASSAN,KARNATAKA,573201,IN,FALSE
171-0673459-7456357,Shipped,SOUTH WEST DELHI,DELHI,110037,IN,FALSE
403-6887628-7320335,Shipped,BANGALORE,KARNATAKA,560003,IN,FALSE
403-0607547-2457946,Shipped - Delivered to Buyer,Pune,MAHARASHTRA,411014,IN,FALSE
407-1596289-0469125,Cancelled,"Thirunagar, Madurai",TAMIL NADU,625006,IN,FALSE
171-5575324-6122729,Shipped,HYDERABAD,TELANGANA,501505,IN,FALSE
407-8960599-7474708,Shipped - Delivered to Buyer,Bangalore,KARNATAKA,560048,IN,FALSE
171-8135912-0652347,Shipped,AGARTALA,TRIPURA,799008,IN,FALSE
404-7059687-7052340,Shipped - Delivered to Buyer,JAIPUR,RAJASTHAN,302002,IN,TRUE
408-3597042-3691512,Shipped,Nandurbar,MAHARASHTRA,425426,IN,FALSE
408-5470579-6941166,Cancelled,PUNE,MAHARASHTRA,411057,IN,FALSE
402-8403894-5157115,Cancelled,Mmbai,MAHARASHTRA,400022,IN,FALSE
404-2563997-2120320,Shipped,NEW DELHI,DELHI,110048,IN,FALSE
404-1308500-2676337,Shipped - Delivered to Buyer,SILCHAR,ASSAM,788101,IN,FALSE
171-5427656-5233116,Cancelled,MUMBAI,MAHARASHTRA,400064,IN,FALSE
402-8450125-1059552,Shipped - Delivered to Buyer,Mohali,Punjab,140307,IN,FALSE
406-1759089-7984313,Shipped - Delivered to Buyer,FARIDABAD,HARYANA,121003,IN,FALSE
408-9915808-9722763,Shipped,BANTVAL,KARNATAKA,574323,IN,FALSE
406-0278827-3574718,Shipped,CHENNAI,TAMIL NADU,600049,IN,FALSE
402-9144038-4184334,Shipped,HYDERABAD,TELANGANA,500055,IN,FALSE
405-9711028-3661913,Shipped - Delivered to Buyer,SURAT,Gujarat,394155,IN,FALSE
405-1621797-8034708,Cancelled,HYDERABAD,TELANGANA,500047,IN,FALSE
407-7246043-3677142,Shipped,NARASAPUR,ANDHRA PRADESH,534275,IN,FALSE
408-3890098-2355505,Cancelled,NEVASA,MAHARASHTRA,414605,IN,FALSE
406-1123692-6249902,Shipped,HYDERABAD,TELANGANA,500032,IN,FALSE
404-2646510-3519521,Shipped,VASCO DA GAMA,GOA,403711,IN,FALSE
402-7354964-6098748,Shipped - Returned to Seller,MANCHERIAL,TELANGANA,504208,IN,FALSE
403-4375899-4275525,Shipped - Returned to Seller,THANE,MAHARASHTRA,401107,IN,FALSE
408-2886796-9216369,Cancelled,SATARA,MAHARASHTRA,415002,IN,FALSE
407-5454719-9912366,Shipped,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
408-6545869-0281161,Shipped,VASCO DA GAMA,GOA,403726,IN,FALSE
406-1634272-2364363,Shipped,PANAGAR,MADHYA PRADESH,483220,IN,FALSE
408-5809082-6369114,Shipped,CUTTACK,ODISHA,753001,IN,FALSE
408-5247818-2086757,Shipped,HYDERABAD,TELANGANA,500090,IN,FALSE
408-3003148-5408333,Shipped,HYDERABAD,TELANGANA,500034,IN,FALSE
405-2758096-7182717,Shipped,CHANDIGARH,CHANDIGARH,160023,IN,FALSE
408-0022456-8428369,Shipped,NEW DELHI,DELHI,110059,IN,FALSE
406-5504259-6194761,Shipped,KANPUR NAGAR,UTTAR PRADESH,208024,IN,FALSE
406-6838116-3857964,Cancelled,CHENNAI,TAMIL NADU,600053,IN,FALSE
171-7861891-5917949,Shipped,HOOVINA HADAGALLI,KARNATAKA,583219,IN,FALSE
404-3387768-2771538,Shipped - Delivered to Buyer,ALNAVAR,KARNATAKA,581103,IN,FALSE
408-9564449-1365123,Cancelled,THANE,MAHARASHTRA,400606,IN,FALSE
402-6867900-6169149,Shipped - Delivered to Buyer,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001,IN,FALSE
404-3406913-0918706,Shipped - Delivered to Buyer,Mumbai,MAHARASHTRA,400054,IN,FALSE
403-4308921-2361937,Shipped,CHENNAI,TAMIL NADU,600125,IN,FALSE
405-5417518-6293129,Shipped - Delivered to Buyer,UDAIPUR,RAJASTHAN,313001,IN,FALSE
404-6093925-9184327,Cancelled,"CEPZ PO, Kakkanad ,Kochi",KERALA,682037,IN,FALSE
406-3039972-8849920,Shipped,BELAGAVI,KARNATAKA,590003,IN,FALSE
406-3776699-8701917,Shipped - Delivered to Buyer,KOLKATA,WEST BENGAL,700006,IN,FALSE
406-3388344-2909913,Shipped,MUMBAI,MAHARASHTRA,400012,IN,FALSE
404-3921416-1693962,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500033,IN,FALSE
406-7075116-6878750,Shipped - Delivered to Buyer,TUMAKURU,KARNATAKA,572104,IN,FALSE
407-4360885-4945167,Shipped,BENGALURU,KARNATAKA,560068,IN,FALSE
408-6489909-3708304,Cancelled,LUCKNOW,UTTAR PRADESH,226026,IN,FALSE
408-9652494-5669125,Shipped,MYSURU,KARNATAKA,570023,IN,FALSE
404-0485487-3039533,Shipped,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
403-5372532-8397136,Shipped - Delivered to Buyer,PRODDATUR,ANDHRA PRADESH,516360,IN,FALSE
408-7796750-4117112,Shipped - Returned to Seller,BENGALURU,KARNATAKA,560046,IN,FALSE
403-1629533-5366736,Shipped,THIRUVANANTHAPURAM,KERALA,695015,IN,FALSE
406-4620453-3801161,Shipped - Delivered to Buyer,MATHURA,UTTAR PRADESH,281001,IN,FALSE
171-8976004-4589911,Shipped,ROURKELA,ODISHA,769005,IN,FALSE
405-8697404-2959504,Shipped,CHENNAI,TAMIL NADU,600001,IN,FALSE
406-4866262-3923537,Cancelled,KANDI,WEST BENGAL,742138,IN,FALSE
405-9669297-8596368,Shipped,Hyderabad,TELANGANA,500048,IN,FALSE
402-0061698-2024340,Shipped,LUCKNOW,UTTAR PRADESH,226022,IN,FALSE
405-5116508-1532359,Shipped,GHAZIABAD,UTTAR PRADESH,201007,IN,FALSE
408-5544230-6957969,Cancelled,HANUMAN JUNCTION,ANDHRA PRADESH,521105,IN,FALSE
408-3627991-0113940,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400077,IN,FALSE
407-9198362-4321946,Shipped,WARANGAL,TELANGANA,506001,IN,FALSE
407-1572986-3453148,Shipped - Delivered to Buyer,WARANGAL,TELANGANA,506001,IN,FALSE
407-5025733-7144314,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560073,IN,FALSE
404-0572816-6621907,Shipped,PANCHKULA,HARYANA,134109,IN,FALSE
405-3866241-4175508,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171001,IN,FALSE
405-9098157-0777934,Cancelled,Ikauna,UTTAR PRADESH,271845,IN,FALSE
404-4035524-6651554,Cancelled,HYDERABAD,TELANGANA,500028,IN,FALSE
403-0318214-5963501,Shipped,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,FALSE
404-6837415-3785144,Shipped,MUMBAI,MAHARASHTRA,400092,IN,FALSE
403-8711101-7896306,Shipped,BENGALURU,KARNATAKA,560045,IN,FALSE
405-6307165-3917939,Cancelled,Ikauna,UTTAR PRADESH,271845,IN,FALSE
403-7587664-0721909,Shipped,CHENNAI,TAMIL NADU,600122,IN,FALSE
402-5318807-8645142,Shipped,NEBADHAI DUTTAPUKUR,WEST BENGAL,743248,IN,FALSE
404-3664798-9349118,Cancelled,CHENNAI,TAMIL NADU,600050,IN,FALSE
408-7219831-3045959,Cancelled,SINDHNUR,KARNATAKA,584128,IN,FALSE
403-0703285-6953163,Shipped - Returned to Seller,RISHIKESH,UTTARAKHAND,249201,IN,FALSE
404-9236777-0654705,Shipped,BENGALURU,KARNATAKA,560008,IN,FALSE
405-1603083-2642731,Shipped,MANESAR,HARYANA,122050,IN,FALSE
408-4472708-7000318,Shipped,NEW DELHI,DELHI,110031,IN,FALSE
403-5937888-6648361,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400056,IN,FALSE
406-6976254-3479516,Shipped - Delivered to Buyer,GURUGRAM,HARYANA,122001,IN,FALSE
404-9302357-7914768,Cancelled,KOLHAPUR,MAHARASHTRA,416012,IN,FALSE
408-6037454-9641134,Shipped,JALGAON,MAHARASHTRA,425001,IN,FALSE
402-9953636-7261903,Shipped - Delivered to Buyer,VADODARA,Gujarat,390023,IN,FALSE
404-3031763-0340326,Shipped - Returned to Seller,HANUMANGARH,RAJASTHAN,335511,IN,FALSE
404-5677177-3111532,Shipped - Returned to Seller,NAMCHI,SIKKIM,737126,IN,FALSE
406-2071282-2834716,Shipped,Hyderabad,TELANGANA,500076,IN,FALSE
404-6110412-7425933,Shipped - Delivered to Buyer,AHMEDABAD,Gujarat,382424,IN,FALSE
402-9845799-2146765,Shipped,BERHAMPUR,ODISHA,760001,IN,FALSE
405-7732970-3958760,Shipped - Returned to Seller,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE
404-1097477-3024333,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560068,IN,FALSE
403-5495617-4412363,Shipped,BENGALURU,KARNATAKA,560022,IN,FALSE
408-5215504-7030726,Cancelled,BENGALURU,KARNATAKA,560093,IN,FALSE
403-4059457-7140356,Shipped,Palani,TAMIL NADU,624601,IN,FALSE
405-5987023-6487566,Shipped,NAVI MUMBAI,MAHARASHTRA,400701,IN,FALSE
171-1569923-0677117,Shipped,JHANSI,UTTAR PRADESH,284003,IN,FALSE
171-5239146-0537955,Shipped,MYSURU,KARNATAKA,570017,IN,FALSE
407-1059613-9634737,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500072,IN,FALSE
402-2325935-0295558,Shipped,ANAND,Gujarat,388001,IN,FALSE
406-0136395-5802760,Shipped,KOLKATA,WEST BENGAL,700079,IN,FALSE
402-1800601-8381918,Cancelled,BERHAMPUR,ODISHA,760001,IN,FALSE
408-8537585-3972314,Cancelled,AMRITSAR,PUNJAB,143001,IN,FALSE
407-4129124-7383560,Shipped,IMPHAL,MANIPUR,795001,IN,FALSE
403-7676957-4768316,Shipped - Delivered to Buyer,HALDIA,WEST BENGAL,721635,IN,FALSE
402-5548806-7825131,Shipped,AROOR,KERALA,688537,IN,FALSE
171-9034252-5870751,Shipped,COIMBATORE,TAMIL NADU,641046,IN,FALSE
405-9994909-9579511,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560071,IN,FALSE
402-1852203-7640352,Shipped - Returned to Seller,HYDERABAD,TELANGANA,500008,IN,FALSE
404-1163324-9104310,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600130,IN,FALSE
404-1789234-4409142,Shipped,NEW DELHI,DELHI,110027,IN,FALSE
171-3051711-1953123,Shipped,MACHERLA,ANDHRA PRADESH,522426,IN,FALSE
404-7209405-7137151,Shipped - Delivered to Buyer,GUWAHATI,ASSAM,781016,IN,FALSE
403-6921650-9373930,Cancelled,PUNE,MAHARASHTRA,411038,IN,FALSE
402-1811229-7077119,Shipped,NEW DELHI,DELHI,110075,IN,FALSE
406-4608515-9905917,Shipped,chennai,TAMIL NADU,600126,IN,FALSE
171-5181565-2205101,Shipped - Delivered to Buyer,KALYAN,MAHARASHTRA,421301,IN,FALSE
408-1685420-9045954,Shipped - Delivered to Buyer,KALYAN,MAHARASHTRA,421301,IN,FALSE
402-4959642-4667537,Cancelled,BERHAMPUR,ODISHA,760001,IN,FALSE
405-2604330-9244364,Shipped,kalyan,MAHARASHTRA,421306,IN,FALSE
407-4954811-8893963,Shipped - Delivered to Buyer,BASTI,UTTAR PRADESH,272124,IN,FALSE
406-4749707-5293159,Shipped,PUNE,MAHARASHTRA,411015,IN,FALSE
408-4790163-1714741,Shipped - Delivered to Buyer,Zirakpur,Punjab/Mohali/Zirakpur,140603,IN,FALSE
403-7584747-8466722,Shipped - Delivered to Buyer,TONK,RAJASTHAN,304801,IN,FALSE
404-1874611-7459536,Shipped,BHOPAL,MADHYA PRADESH,462026,IN,FALSE
405-5707745-0380306,Shipped - Delivered to Buyer,DEHRADUN,UTTARAKHAND,248171,IN,FALSE
403-3074665-7973133,Shipped,New Delhi,DELHI,110070,IN,FALSE
407-5576053-0403531,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560087,IN,FALSE
403-7966129-1108308,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560097,IN,FALSE
171-3546198-8022724,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171005,IN,FALSE
405-0249921-3684315,Shipped - Delivered to Buyer,SILIGURI,WEST BENGAL,734009,IN,FALSE
406-3977523-8261913,Shipped - Delivered to Buyer,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE
407-3165956-7041906,Shipped,Bangalore,KARNATAKA,560022,IN,FALSE
407-9195013-4949153,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560087,IN,FALSE
403-2798350-9173927,Shipped,NEW DELHI,DELHI,110014,IN,FALSE
406-4997497-1382768,Shipped - Delivered to Buyer,BAHADURGARH,HARYANA,124507,IN,FALSE
407-8730204-6171509,Cancelled,BENGALURU,KARNATAKA,560087,IN,FALSE
406-6074127-6720328,Shipped,PUNE,MAHARASHTRA,411047,IN,FALSE
406-2754800-1432307,Shipped,HYDERABAD,TELANGANA,500075,IN,FALSE
406-6351685-3825924,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400067,IN,FALSE
402-0143224-1571567,Cancelled,Thrissur District,KERALA,680588,IN,FALSE
403-2446681-7973927,Shipped,BENGALURU,KARNATAKA,560095,IN,FALSE
171-4523305-9635567,Shipped - Delivered to Buyer,NEW TOWN,WEST BENGAL,700156,IN,FALSE
407-9238532-2093944,Shipped,BHUBANESWAR,ODISHA,751001,IN,FALSE
407-1525939-3801907,Shipped - Delivered to Buyer,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE
408-0452607-9925901,Shipped,KALADHUNGI Haldwani,UTTARAKHAND,263139,IN,FALSE
407-7251084-0688367,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560090,IN,FALSE
407-1333259-0463549,Cancelled,SULTANPUR,UTTAR PRADESH,228001,IN,FALSE
402-1340399-6337966,Shipped,CHANDIGARH,CHANDIGARH,160018,IN,FALSE
408-4307708-5105123,Shipped,JAMMU,JAMMU & KASHMIR,181123,IN,FALSE
402-2232127-3403549,Shipped - Returned to Seller,CHITTUR THATHAMANGALAM,KERALA,678554,IN,FALSE
406-3487936-3071516,Shipped - Delivered to Buyer,KAVALI,ANDHRA PRADESH,524201,IN,FALSE
408-3023357-0930708,Shipped,HYDERABAD,TELANGANA,500084,IN,FALSE
171-7973767-5255508,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411014,IN,FALSE
171-9709141-1011537,Shipped,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
405-0156601-0833920,Shipped - Delivered to Buyer,JAMSHEDPUR,JHARKHAND,831017,IN,FALSE
171-9541187-1917140,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411057,IN,FALSE
403-9786387-7717140,Shipped - Returned to Seller,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN,FALSE
403-2228820-3281111,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN,FALSE
406-4227202-9910710,Shipped,Mumbai,MAHARASHTRA,400016,IN,FALSE
402-2032972-1045962,Shipped,PATHANAPURAM,KERALA,691533,IN,FALSE
406-7068506-4579524,Shipped,SECUNDERABAD,TELANGANA,500003,IN,FALSE
171-8393225-2107505,Shipped,BENGALURU,KARNATAKA,560011,IN,FALSE
403-1733452-1865915,Shipped - Delivered to Buyer,MAYILADUTHURAI,TAMIL NADU,609001,IN,FALSE
404-1196453-8927526,Shipped,Nizamabad,TELANGANA,503175,IN,FALSE
407-5255945-9636333,Shipped - Delivered to Buyer,JHANSI,UTTAR PRADESH,284001,IN,FALSE
406-8845937-8405150,Shipped,BIJNOR,UTTAR PRADESH,246701,IN,FALSE
404-5865674-2595544,Shipped - Delivered to Buyer,PILIBHIT,UTTAR PRADESH,262001,IN,FALSE
406-6414322-4627526,Shipped,NAGPUR,MAHARASHTRA,440010,IN,FALSE
403-1263567-8735508,Shipped - Returned to Seller,KANNIYAKUMARI,TAMIL NADU,629702,IN,FALSE
407-9396659-0580314,Shipped - Delivered to Buyer,AHMEDABAD,Gujarat,380058,IN,FALSE
404-8034269-6699549,Shipped - Delivered to Buyer,KUNNATHUNAD,KERALA,683562,IN,FALSE
403-6235855-4525100,Shipped,Suratgarh,RAJASTHAN,335805,IN,FALSE
407-4555348-5837910,Shipped - Delivered to Buyer,Vijayawada,ANDHRA PRADESH,520015,IN,FALSE
406-2836534-3693104,Shipped,"Avinashi, Tirupur",TAMIL NADU,641654,IN,FALSE
406-9461567-9573967,Shipped - Delivered to Buyer,THAIKATTUSSERY,KERALA,688526,IN,FALSE
403-0267397-0145923,Shipped,BENGALURU,KARNATAKA,560068,IN,FALSE
171-9271040-2000357,Shipped,DEHRADUN,UTTARAKHAND,248003,IN,FALSE
405-3463974-3328352,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600100,IN,FALSE
406-6177942-6290732,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171005,IN,FALSE
404-1866191-2809926,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560062,IN,FALSE
408-5088766-3526748,Shipped - Delivered to Buyer,Nagaon,ASSAM,782427,IN,FALSE
171-9482248-2366764,Shipped - Delivered to Buyer,BHADRAVATI,KARNATAKA,577301,IN,FALSE
408-3853496-5974748,Cancelled,HYDERABAD,TELANGANA,500023,IN,FALSE
171-3459522-1641166,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600126,IN,FALSE
403-4196111-8996313,Shipped,BENGALURU,KARNATAKA,560056,IN,FALSE
407-8589250-6657167,Shipped,DASUYA,PUNJAB,144205,IN,FALSE
407-3502291-1779552,Shipped - Delivered to Buyer,HAZARIBAGH,JHARKHAND,825301,IN,FALSE
171-2290945-1270753,Shipped - Delivered to Buyer,GOKAK,KARNATAKA,591307,IN,FALSE
405-7018024-4711519,Shipped - Delivered to Buyer,Pappanamcode THIRUVANANTHAPURAM,KERALA,695018,IN,FALSE
403-2668229-8343557,Shipped - Delivered to Buyer,KOKRAJHAR,ASSAM,783370,IN,FALSE
171-5966400-3624323,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400076,IN,FALSE
404-8111482-0867518,Shipped,PODALAKUR,ANDHRA PRADESH,524345,IN,FALSE
407-8236759-6684302,Shipped - Delivered to Buyer,WARDHA,MAHARASHTRA,442001,IN,FALSE
403-4465560-7501125,Shipped,PATTUKKOTTAI,TAMIL NADU,614602,IN,FALSE
404-0234490-0270763,Shipped,KOLKATA,WEST BENGAL,700097,IN,FALSE
404-0292457-5096362,Cancelled,PUNE,MAHARASHTRA,411060,IN,FALSE
403-6878074-2410724,Cancelled,SURAT,Gujarat,395004,IN,FALSE
171-6247068-7157155,Cancelled,PUDUPATTINAM,TAMIL NADU,603102,IN,FALSE
408-2733139-8827540,Shipped - Delivered to Buyer,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE
402-1797063-3221158,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411041,IN,FALSE
403-6368685-2705117,Shipped - Delivered to Buyer,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE
171-7777080-3534769,Shipped - Returned to Seller,BHUBANESWAR,ODISHA,751012,IN,FALSE
402-1080708-4059569,Shipped - Delivered to Buyer,TIRUCHIRAPPALLI,TAMIL NADU,620020,IN,FALSE
407-0460297-3956362,Shipped,NEW TOWN,WEST BENGAL,700135,IN,FALSE
403-3977835-7477961,Shipped - Returned to Seller,MUMBAI,MAHARASHTRA,400064,IN,FALSE
404-1263854-9116302,Shipped - Delivered to Buyer,PANCHKULA,HARYANA,134117,IN,FALSE
402-8451052-4801946,Shipped - Delivered to Buyer,SHIMLA,HIMACHAL PRADESH,171005,IN,FALSE
408-7292848-7012342,Shipped,BENGALURU,KARNATAKA,560087,IN,FALSE
403-2508233-5382705,Shipped - Delivered to Buyer,CHANDIGARH,CHANDIGARH,160002,IN,FALSE
404-5490721-4238745,Shipped,RAJPUR SONARPUR,WEST BENGAL,700150,IN,FALSE
406-0403863-7929111,Shipped,NEW DELHI,DELHI,110070,IN,FALSE
404-2766241-3342729,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500051,IN,FALSE
407-6443249-6738736,Shipped - Delivered to Buyer,CHANDIGARH,CHANDIGARH,160047,IN,FALSE
408-9401250-1287515,Shipped - Returned to Seller,Pune,MAHARASHTRA,412101,IN,FALSE
407-6620250-3711530,Cancelled,CHENNAI,TAMIL NADU,600091,IN,FALSE
402-8878210-9689133,Shipped,GORAKHPUR,UTTAR PRADESH,273001,IN,FALSE
402-2101328-2707506,Shipped - Delivered to Buyer,GORAKHPUR,UTTAR PRADESH,273001,IN,FALSE
408-5654880-9221112,Cancelled,BENGALURU,KARNATAKA,560041,IN,FALSE
405-0355714-3637126,Shipped - Delivered to Buyer,BANGALORE,KARNATAKA,560093,IN,FALSE
402-5000623-5056360,Shipped,HYDERABAD,TELANGANA,500013,IN,FALSE
408-0980231-8189931,Shipped - Delivered to Buyer,Ntpc DADRI,UTTAR PRADESH,201008,IN,FALSE
402-5178769-8651536,Shipped - Delivered to Buyer,Mumbai.,MAHARASHTRA,400003,IN,FALSE
407-5898305-2327510,Shipped,PATNA,BIHAR,800003,IN,FALSE
406-3421894-3244314,Shipped - Delivered to Buyer,ALLAHABAD,UTTAR PRADESH,211011,IN,FALSE
171-7555522-5194736,Shipped,GUWAHATI,ASSAM,781012,IN,FALSE
408-1071321-3357916,Shipped - Delivered to Buyer,NOIDA,UTTAR PRADESH,201301,IN,FALSE
171-8265654-3529967,Shipped,PALAKKAD,KERALA,678004,IN,FALSE
407-3786811-8940350,Shipped,BHUSAWAL,MAHARASHTRA,425201,IN,FALSE
405-6950525-4658710,Cancelled,LIMKHEDA,Gujarat,389130,IN,FALSE
408-2322931-7352362,Shipped,LUCKNOW,UTTAR PRADESH,226006,IN,FALSE
406-3483341-0108369,Shipped,NEW DELHI,DELHI,110087,IN,FALSE
402-1514716-9114745,Shipped,NEW DELHI,DELHI,110030,IN,FALSE
