Customer ID,Sales,Quantity,Discount,Profit
PF-19165,35.97,3,0,9.7119
PF-19165,1266.86,7,0,291.3778
SE-20110,169.45,5,0,42.3625
SE-20110,40.68,2,0,0.4068
CJ-12010,3.328,2,0.2,0.416
CJ-12010,933.262,4,0.45,-458.1468
CJ-12010,2803.92,5,0.2,0
PT-19090,4.768,2,0.2,-0.7748
PT-19090,6.672,1,0.2,2.502
PT-19090,4.448,2,0.2,1.112
PT-19090,43.936,4,0.2,6.0412
LH-16900,23.744,2,0.2,8.3104
LH-16900,357,3,0,57.12
BW-11200,806.336,8,0.2,50.396
BW-11200,85.44,3,0,31.6128
BS-11365,344.91,3,0,10.3473
DP-13390,70.97,5,0.8,-191.619
DP-13390,36.784,2,0.2,3.6784
CS-12400,743.988,2,0.4,-123.998
MS-17365,11.212,2,0.8,-16.818
MS-17365,4.712,2,0.6,-1.8848
MS-17365,180.98,5,0.8,-470.548
MS-17365,60.416,2,0.2,6.0416
DK-12895,299.99,1,0,89.997
DK-12895,192.16,4,0,92.2368
DK-12895,242.624,8,0.2,27.2952
DK-12895,46.74,3,0,11.685
DK-12895,174.95,5,0,12.2465
DK-12895,100.704,6,0.2,37.764
SN-20560,368.91,9,0,180.7659
SN-20560,8.02,1,0,3.7694
SN-20560,171.04,4,0,44.4704
TC-21475,19.44,3,0,9.3312
AM-10705,13.092,4,0.7,-10.0372
AJ-10960,122.94,3,0,30.735
AJ-10960,35.448,7,0.2,12.8499
KH-16360,19.98,2,0,5.1948
LP-17095,69.375,1,0.5,-47.175
LP-17095,31.68,4,0.2,2.772
LP-17095,2003.168,4,0.2,250.396
LP-17095,9.344,2,0.2,3.1536
JE-15715,2563.056,8,0.1,313.2624
MY-18295,387.136,4,0.2,4.8392
FC-14245,3.424,1,0.2,0.2996
ND-18460,1085.42,7,0,282.2092
DB-13360,43.056,9,0.2,15.6078
LC-16960,3.762,3,0.7,-2.7588
LC-16960,34.86,2,0.7,-26.726
LC-16960,432.456,3,0.2,32.4342
BD-11725,675.06,3,0,87.7578
MC-17605,65.232,3,0.2,22.0158
MC-17605,207,3,0.2,25.875
SZ-20035,600.53,2,0.3,137.264
SZ-20035,59.904,2,0.2,14.2272
SZ-20035,637.44,8,0.2,135.456
SZ-20035,51.756,3,0.6,-33.6414
DH-13675,31.104,6,0.2,10.8864
DH-13675,47.96,5,0.2,4.1965
DH-13675,158.928,7,0.2,41.7186
DH-13675,211.248,6,0.2,15.8436
DH-13675,5.552,2,0.2,-1.041
DH-13675,2.952,1,0.2,0.9963
LC-16885,10.332,3,0.7,-7.5768
JO-15145,18.368,4,0.2,5.9696
MT-17815,299.9,2,0,74.975
EB-13750,26.55,9,0,12.744
EB-13750,111.98,2,0,26.8752
RS-19765,4.928,2,0.2,0.7392
RS-19765,11.784,3,0.2,4.2717
RB-19435,7.98,3,0,2.0748
OT-18730,180.96,2,0,81.432
GZ-14545,1649.95,5,0,659.98
GZ-14545,362.352,3,0.2,45.294
NL-18310,73.584,2,0.2,8.2782
BG-11740,486.368,4,0.2,36.4776
MT-18070,32.4,5,0,15.552
MT-18070,41.86,7,0,19.2556
MT-18070,77.56,2,0,35.6776
BC-11125,37.17,9,0,11.151
GW-14605,137.352,3,0.2,8.5845
GW-14605,376.509,3,0.3,-43.0296
BD-11500,62.72,4,0,24.4608
BD-11500,2939.93,7,0,764.3818
PV-18985,512.358,3,0.3,-14.6388
PV-18985,3.488,2,0.2,0.5668
PV-18985,22.288,7,0.2,3.9004
PV-18985,16.032,3,0.2,5.6112
HM-14980,1.752,1,0.2,0.1533
HM-14980,20.992,8,0.2,2.3616
EM-14065,11.21,1,0,3.363
SF-20065,45.04,2,0.2,4.504
SC-20380,15.624,2,0.8,-24.9984
ND-18370,8.74,2,0,2.2724
ND-18370,44.75,5,0,20.585
FC-14245,61.68,5,0.2,5.397
FC-14245,158.376,3,0.2,13.8579
KL-16555,2.864,4,0.8,-4.5824
KL-16555,94.192,7,0.8,-164.836
XP-21865,143.7,3,0,68.976
XP-21865,6.48,1,0,3.1104
FP-14320,7.88,4,0,2.5216
PS-18760,11.21,1,0,3.363
PS-18760,354.9,5,0,88.725
PS-18760,17.94,3,0,8.7906
PS-18760,51.8,4,0,23.31
CW-11905,299.52,9,0,149.76
KH-16360,7.7,2,0,3.157
TC-20980,23.92,4,0,11.7208
TC-20980,498,5,0,184.26
YS-21880,436.704,6,0.2,-38.2116
CC-12220,32.4,5,0,15.552
ZD-21925,61.44,3,0,16.5888
JK-15370,73.36,7,0,19.8072
GM-14440,59.2,5,0.2,22.2
GM-14440,32.952,3,0.2,6.5904
GM-14440,218.376,3,0.2,-10.9188
JW-15220,31.4,5,0,13.188
JW-15220,9.48,1,0,3.792
JW-15220,209.5,10,0,58.66
JW-15220,24.3,5,0,10.449
JW-15220,6.48,1,0,3.1104
BO-11350,32.448,2,0.2,7.3008
BO-11350,26.388,4,0.7,-17.592
BO-11350,373.47,5,0.4,-112.041
BO-11350,64.2,5,0.7,-44.94
BO-11350,8,2,0.2,2.8
XP-21865,186.54,3,0,41.0388
MM-18055,87.08,7,0,24.3824
MM-18055,105.584,2,0.2,9.2386
MM-18055,217.44,6,0,91.3248
TS-21655,31.744,2,0.2,3.968
TS-21655,5.432,2,0.8,-13.58
TS-21655,913.43,5,0.3,-169.637
TS-21655,372.144,3,0.2,27.9108
JL-15235,751.984,2,0.2,84.5982
SZ-20035,604.768,4,0.2,60.4768
LR-17035,27.36,4,0,7.3872
LR-17035,20.56,2,0,9.6632
LR-17035,83.92,5,0.2,31.47
SV-20365,902.712,3,0.2,33.8517
MG-17890,120.666,2,0.15,21.294
NC-18415,4.984,1,0.8,-8.4728
SC-20680,82.26,3,0,33.7266
RO-19780,29.74,1,0,4.461
JL-15175,87.36,6,0,23.5872
JL-15175,56.16,6,0.2,17.55
PW-19030,64.384,1,0.2,8.048
MF-18250,64.784,1,0.2,-14.5764
MF-18250,15.552,3,0.2,5.6376
MF-18250,223.888,7,0.2,69.965
CC-12220,10.896,3,0.2,3.405
AC-10660,84.784,2,0.2,-20.1362
MH-17440,241.5,4,0.3,0
CD-12790,59.97,3,0,14.9925
CD-12790,13.36,2,0,6.4128
CV-12805,11.808,3,0.2,4.1328
TB-21625,16.24,1,0,2.436
TB-21625,77.55,5,0,21.714
DG-13300,76.12,2,0,22.0748
RD-19810,17.184,6,0.2,6.2292
CS-12250,11.76,2,0,5.7624
JB-16045,27.46,2,0,9.8856
EJ-14155,137.94,3,0,35.8644
EJ-14155,111.15,5,0,48.906
EJ-14155,901.95,3,0,297.6435
EJ-14155,366.009,3,0.3,-47.0583
BD-11620,310.688,7,0.2,108.7408
MR-17545,7.68,5,0.8,-11.52
SR-20425,155.372,2,0.3,-35.5136
TH-21100,10.744,1,0.2,0.8058
BD-11635,232.4,5,0.2,78.435
BD-11635,164.646,3,0.1,12.8058
BD-11635,22.68,2,0,11.1132
SM-20950,105.52,4,0,48.5392
HE-14800,83.92,4,0,5.8744
HE-14800,141.9,5,0,58.179
HE-14800,39.98,2,0,9.1954
HE-14800,28.91,7,0,8.673
HE-14800,174.95,5,0,45.487
JK-15640,110.528,4,0.2,38.6848
ON-18715,630.024,4,0.4,-199.5076
TH-21100,27.86,7,0,9.1938
MD-17350,933.408,4,0.3,-173.3472
AH-10075,51.84,10,0.2,18.144
AH-10075,165.6,3,0.2,-6.21
ML-17755,106.32,3,0,49.9704
LB-16795,147.92,5,0.2,46.225
LB-16795,104.28,3,0,26.07
LB-16795,286.85,1,0,63.107
LB-16795,66.96,4,0,2.6784
LB-16795,199.98,2,0,87.9912
NP-18670,45,3,0,4.95
NP-18670,17.9,5,0,8.771
NP-18670,40.48,2,0,17.4064
NP-18670,2154.9,5,0,129.294
EB-13750,18.432,8,0.7,-12.288
RP-19390,10.944,2,0.2,0.9576
DC-12850,4.36,2,0,0.1744
DJ-13510,62.352,6,0.2,-10.9116
CL-12565,303.92,5,0.2,-30.392
NC-18340,129.3,2,0,6.465
KN-16450,274.2,10,0,112.422
SC-20260,6.048,4,0.2,-1.3608
SC-20260,6.848,2,0.2,2.14
SC-20260,9.96,5,0.6,-6.723
SC-20260,8.552,2,0.8,-13.6832
AM-10705,45.584,11,0.2,16.5242
RA-19945,25.488,2,0.2,4.4604
MM-17260,136.96,4,0.2,51.36
BN-11470,49.616,2,0.2,4.9616
JB-16045,10.584,3,0.2,3.4398
DB-13615,84.416,4,0.2,27.4352
JB-16045,431.94,2,0.4,-71.99
JB-16045,2.043,1,0.7,-1.4982
JB-16045,68.238,3,0.4,-12.5103
AH-10075,240.744,4,0.3,-13.7568
AH-10075,35,4,0,14.7
AH-10075,210.68,2,0,50.5632
AH-10075,637.896,3,0.3,-127.5792
AH-10075,43.44,8,0,21.2856
AH-10075,2.22,1,0,0.666
AI-10855,1679.96,5,0.2,125.997
TH-21115,344.372,4,0.3,-93.4724
TH-21115,1554.936,3,0.2,77.7468
TH-21115,127.88,5,0.6,-67.137
JE-15610,222.384,2,0.2,22.2384
TH-21235,106.869,3,0.3,-29.0073
TH-21235,3.564,3,0.8,-6.237
JE-15715,25.68,3,0.8,-39.804
JE-15715,12.384,3,0.8,-19.8144
AT-10735,25.3,5,0,11.891
AT-10735,95.94,3,0,9.594
JH-15820,7.5,2,0,3.6
DR-12940,302.376,3,0.2,22.6782
AB-10165,46.688,4,0.2,-2.918
MC-18100,17.94,3,0,3.0498
IG-15085,370.14,3,0,144.3546
FH-14275,8.928,2,0.2,3.1248
AS-10285,2678.94,6,0,241.1046
PN-18775,387.136,4,0.2,-14.5176
PN-18775,45.408,2,0.2,11.9196
PN-18775,77.952,3,0.2,-11.6928
PN-18775,3,1,0.2,1.05
GM-14500,9.952,1,0.2,0.9952
NC-18625,37.896,4,0.7,-29.0536
NC-18625,65.584,2,0.2,23.7742
TW-21025,44.784,1,0.2,16.2342
BF-11020,1035.8,4,0,269.308
TT-21460,5.76,2,0,1.6704
SW-20245,19.98,2,0,8.991
PG-18820,35.98,2,0,10.0744
DP-13390,16.656,3,0.2,3.3312
DJ-13510,20.7,2,0,9.936
EN-13780,83.7,5,0,41.013
PB-19150,199.8,10,0,71.928
BD-11560,45.68,2,0,21.0128
BD-11560,110.96,2,0,53.2608
BD-11560,11.94,3,0,5.97
SE-20110,8749.95,5,0,2799.984
SE-20110,36.4,8,0,18.2
SE-20110,18.69,7,0,7.1022
AT-10735,5.94,3,0,0.1188
CC-12685,60.736,8,0.2,20.4984
CC-12685,479.976,3,0.2,161.9919
CC-12685,6.08,1,0.8,-10.336
AS-10225,165.6,3,0.2,-6.21
AB-10150,59.52,3,0,15.4752
AB-10150,479.97,3,0,177.5889
AB-10150,18.62,2,0,5.3998
AB-10150,49.632,6,0.2,16.7508
AB-10150,97.82,2,0,45.9754
DH-13075,15.984,2,0.2,1.1988
DH-13075,184.752,3,0.2,-20.7846
SR-20740,12.96,2,0,6.2208
NR-18550,366.744,4,0.3,-110.0232
SJ-20125,8.856,9,0.8,-14.1696
SJ-20125,27.96,5,0.2,8.388
SJ-20125,146.352,3,0.2,49.3938
CA-12775,175.23,11,0,61.3305
CA-12775,125.99,1,0,31.4975
CA-12775,23,2,0,10.35
LC-16885,25.584,2,0.2,8.9544
NS-18640,73.784,2,0.6,-77.4732
NS-18640,20.736,4,0.2,7.2576
HG-14965,17.52,3,0,8.2344
HG-14965,35.76,12,0,10.0128
SF-20200,3.64,2,0,0.9828
EM-14065,30.336,6,0.6,-17.4432
DO-13645,12.99,1,0,1.5588
DO-13645,182.22,3,0,45.555
DO-13645,302.94,3,0,18.1764
MP-17470,54.992,14,0.2,8.9362
MY-18295,12.99,1,0,0.2598
DB-13615,55.86,7,0,27.93
SP-20920,44.376,2,0.4,-7.396
SP-20920,51.264,6,0.2,7.6896
SP-20920,5.193,3,0.7,-3.462
SP-20920,159.984,2,0.2,43.9956
SP-20920,54.224,2,0.2,3.389
ME-17320,241.424,2,0.2,-36.2136
BS-11755,33.36,4,0,16.68
BS-11755,13.76,2,0,6.3296
BS-11755,496.86,7,0,24.843
BS-11755,389.97,3,0,35.0973
KS-16300,9.82,2,0,4.8118
CC-12475,56.4,3,0,3.384
HD-14785,18.312,4,0.7,-12.208
HD-14785,25.92,5,0.2,9.072
HD-14785,8.016,3,0.2,1.002
KB-16315,479.984,2,0.2,59.998
KB-16315,30.84,5,0.2,9.6375
HR-14830,33.568,2,0.2,1.6784
HR-14830,422.625,7,0.3,0
TB-21625,199.98,2,0,83.9916
DS-13180,20.24,1,0,8.7032
DS-13180,39.92,4,0,11.1776
DS-13180,32.54,2,0,15.9446
GB-14530,39,3,0,17.55
GB-14530,12.6,4,0,6.048
GB-14530,24.64,4,0.2,4.004
VB-21745,6.264,3,0.2,2.0358
VB-21745,14.432,4,0.2,3.4276
MC-17425,719.976,3,0.2,134.9955
CB-12025,239.92,8,0,23.992
PM-18940,1056.86,7,0,158.529
DC-13285,447.944,7,0.2,89.5888
DC-13285,150.408,9,0.2,-33.8418
LA-16780,453.576,3,0.2,39.6879
LA-16780,45.36,9,0.2,14.742
LA-16780,287.88,3,0.2,35.985
LA-16780,131.88,3,0.2,14.8365
LA-16780,2.328,2,0.6,-0.7566
DJ-13420,1454.9,5,0,378.274
MH-18115,4.842,3,0.7,-3.5508
MH-18115,220.704,6,0.2,-8.2764
BG-11035,67.176,3,0.2,6.7176
BG-11035,15.232,4,0.2,5.5216
SV-20365,31.104,6,0.2,10.8864
DP-13105,968.744,7,0.2,314.8418
DP-13105,222.352,13,0.2,77.8232
DP-13105,479.984,2,0.2,89.997
SR-20740,10.272,3,0.2,3.21
BT-11680,998.85,5,0.4,-199.77
MS-17770,24.56,2,0,11.5432
JK-15640,5.67,3,0,0.1134
ST-20530,14.336,4,0.2,0.896
TS-21505,102.3,1,0,26.598
CM-12190,607.52,2,0,97.2032
CM-12190,31.16,2,0,7.79
JW-15955,2.61,1,0,1.2006
MC-17590,10.332,3,0.6,-5.9409
MC-17590,10.368,2,0.2,3.6288
MC-17590,20.784,2,0.2,-3.6372
MC-17590,66.96,5,0.2,-13.392
MH-17440,17.248,2,0.2,6.0368
RD-19720,11.088,7,0.7,-8.1312
KB-16240,1287.45,5,0,244.6155
KB-16240,168.1,5,0,43.706
FC-14335,51.968,2,0.2,-10.3936
BD-11770,4.768,2,0.2,0.4768
FH-14365,7.98,3,0,3.9102
SO-20335,18.688,2,0.2,7.008
SO-20335,11.664,3,0.2,3.3534
PM-19135,191.976,3,0.2,38.3952
PM-19135,499.168,4,0.2,31.198
GD-14590,11.88,2,0,5.346
GD-14590,35.44,1,0,16.6568
PA-19060,67.136,4,0.2,25.176
LS-17200,4.32,3,0.2,1.512
LS-17200,14.94,3,0,7.0218
LS-17200,40.54,2,0,11.3512
LS-17200,7.312,1,0.2,2.5592
JL-15175,475.944,7,0.2,59.493
CA-12310,30.08,2,0.2,-5.264
CA-12310,165.6,3,0.2,-6.21
CA-12310,180.96,5,0.2,13.572
CM-12160,23.18,2,0,7.6494
BT-11440,56.96,2,0,21.0752
BT-11440,15.56,4,0,4.0456
BT-11440,353.568,2,0.2,-44.196
BT-11440,13.96,2,0,6.7008
SE-20110,82.95,5,0,29.0325
HG-14965,39.68,2,0,10.3168
PF-19165,479.97,3,0,177.5889
BD-11770,7.38,2,0,3.4686
BD-11770,14.256,3,0.2,4.455
BD-11770,81.98,2,0,40.1702
BD-11770,39.624,3,0.2,13.8684
BT-11395,399.672,7,0.2,-14.9877
EM-14095,65.12,4,0,16.9312
LC-17050,30.56,5,0.6,-19.864
FH-14275,20.768,2,0.2,2.3364
CM-12235,39.808,4,0.2,3.9808
FM-14380,121.104,6,0.7,-100.92
FM-14380,111.96,5,0.2,-1.3995
HG-14965,15.696,3,0.2,5.1012
AG-10525,70.26,3,0,18.9702
AG-10525,90,5,0,16.2
AG-10525,6.096,2,0.2,2.0574
AG-10525,481.176,2,0.4,-120.294
AG-10525,7.24,4,0,2.3892
OT-18730,177.45,5,0.5,-78.078
OT-18730,1369.764,6,0.7,-913.176
OT-18730,9.48,3,0.2,0.711
SV-20365,130.98,2,0.5,-89.0664
JM-16195,174.95,5,0,45.487
JM-16195,826,5,0,214.76
HM-14980,139.58,7,0,39.0824
PO-19180,399.95,5,0,143.982
KC-16675,12.39,3,0,5.8233
DB-13120,760.98,5,0.8,-1141.47
SV-20935,67.86,6,0.7,-45.24
NS-18640,31.504,11,0.2,11.814
NS-18640,5.04,1,0.2,1.638
NS-18640,39.879,7,0.7,-29.2446
NS-18640,4.712,1,0.2,1.4136
MH-17455,194.352,3,0.2,19.4352
RR-19525,97.424,2,0.2,10.9602
RH-19555,704.76,5,0.2,26.4285
RH-19555,27.396,3,0.7,-20.0904
RP-19390,5.7,5,0,2.679
RP-19390,14.19,3,0,5.5341
RP-19390,7.3,2,0,2.19
RP-19390,199.98,2,0,75.9924
RP-19390,144.96,4,0,60.8832
RP-19390,118,2,0,20.06
RP-19390,48.94,1,0,24.47
RP-19390,22.66,2,0,9.7438
KB-16600,0.836,1,0.8,-1.3376
MH-17620,30.96,6,0.2,11.223
HZ-14950,723.92,5,0.2,-81.441
JG-15160,21.968,4,0.6,-15.9268
JG-15160,619.152,6,0.2,69.6546
JG-15160,127.904,7,0.2,41.5688
AB-10165,94.2,5,0,39.564
HJ-14875,49.5,5,0,13.365
CJ-11875,16.52,5,0.2,1.652
ED-13885,55.36,4,0.2,19.376
ED-13885,11.56,1,0.2,3.757
AI-10855,17.12,4,0,7.704
KB-16315,182.352,3,0.2,-18.2352
KB-16315,118.16,2,0.2,-25.109
JS-16030,18.368,2,0.2,6.1992
JS-16030,600.558,3,0.3,-8.5794
JS-16030,50.352,3,0.2,-8.1822
JS-16030,28.032,6,0.2,3.504
JS-16030,7.692,1,0.6,-3.6537
PO-18850,517.405,5,0.3,-81.3065
RD-19810,8.608,8,0.8,-13.3424
RD-19810,159.56,5,0.2,33.9065
JD-15895,2104.55,7,0,694.5015
JD-15895,40.7,5,0,11.803
SR-20740,47.79,3,0,16.2486
TZ-21580,5.16,2,0,1.3416
TN-21040,21.21,7,0,4.4541
PW-19030,96.36,6,0,25.0536
AH-10075,231.72,2,0,11.586
AH-10075,17.9,5,0,8.95
AH-10075,12.48,2,0,5.616
AY-10555,8.016,3,0.2,1.1022
SP-20650,259.896,2,0.4,-56.3108
SP-20650,247.188,2,0.4,-49.4376
SP-20650,279.96,5,0.2,48.993
ED-13885,450,5,0,162
CR-12625,19.44,3,0,9.5256
CS-12400,300.904,1,0.2,11.2839
TS-21205,239.976,3,0.2,26.9973
TS-21205,31.168,4,0.2,9.3504
TS-21205,120.96,2,0.4,-28.224
TS-21205,2239.936,8,0.2,223.9936
TS-21205,76.608,8,0.2,6.7032
TS-21205,142.776,1,0.2,17.847
TS-21205,91.36,5,0.2,29.692
RP-19390,3.552,2,0.2,0.444
IL-15100,115.136,8,0.2,11.5136
NF-18475,4.71,1,0,0
PP-18955,172.764,2,0.1,13.4372
PP-18955,3.52,2,0,1.6896
JD-16150,79.968,4,0.2,-17.9928
JD-16150,305.9745,3,0.15,25.1979
JD-16150,344.91,3,0,10.3473
EJ-14155,626.352,3,0.2,-23.4882
PW-19240,359.499,3,0.15,-29.6058
TS-21430,71.952,6,0.2,5.3964
TS-21430,29.8,5,0.2,9.3125
BM-11650,1.824,1,0.7,-1.3984
AW-10930,64.384,4,0.8,-160.96
AW-10930,6.984,2,0.6,-4.5396
AW-10930,11.264,8,0.2,3.9424
AW-10930,15.552,3,0.2,5.6376
AW-10930,379.372,2,0.3,-119.2312
AW-10930,67.536,9,0.2,6.7536
AW-10930,1.524,2,0.8,-2.667
MH-17290,37.408,7,0.2,13.0928
MH-17290,25.344,6,0.2,8.8704
SW-20275,46.2,4,0,21.252
SP-20860,4.728,3,0.2,0.7092
SP-20860,53.352,3,0.2,16.0056
SP-20860,131.104,2,0.2,8.194
SP-20860,22.512,3,0.2,2.2512
SP-20860,72.744,7,0.2,-12.7302
SC-20695,52.59,3,0,15.777
PW-19030,19.44,3,0,9.3312
PW-19030,126.3,3,0,40.416
PW-19030,1287.45,5,0,244.6155
CS-12250,64.96,4,0,9.744
RP-19855,535.41,3,0,160.623
CS-12175,8.1,5,0.7,-5.94
MJ-17740,13.248,4,0.2,3.6432
MJ-17740,83.988,2,0.4,-20.997
JG-15160,73.2,5,0,21.228
AG-10765,10.74,3,0,5.1552
CK-12205,11.032,1,0.2,3.0338
CK-12205,53.04,3,0.2,-4.641
HD-14785,17.12,4,0,4.9648
HD-14785,59.94,3,0,28.1718
BO-11350,210.58,2,0,12.6348
BO-11350,30.96,2,0.2,10.062
BO-11350,239.984,2,0.2,38.9974
LC-16885,3050.376,3,0.2,1143.891
LC-16885,133.98,2,0,33.495
RB-19465,93.248,4,0.2,31.4712
RB-19465,177.48,3,0.2,19.9665
JD-16015,17.712,6,0.2,5.9778
JD-16015,4.86,3,0.7,-3.564
JD-16015,6.258,2,0.7,-5.215
MF-17665,37.68,2,0,10.5504
MF-17665,51.84,8,0,24.8832
MF-17665,27.42,3,0,9.3228
MF-17665,5.4,3,0,2.592
BF-11170,1270.99,1,0,635.495
BF-11170,125.36,8,0,58.9192
FO-14305,14.03,1,0,4.0687
FO-14305,27.96,2,0,7.2696
BB-11545,5.344,2,0.2,0.7348
BB-11545,1.696,2,0.8,-2.544
BB-11545,24.588,3,0.8,-67.617
BB-11545,7.98,5,0.8,-13.167
IL-15100,288,4,0.2,57.6
PO-19180,146.952,3,0.2,9.1845
PO-19180,83.136,4,0.2,5.196
DB-13555,942.784,4,0.2,94.2784
DB-13555,74.352,3,0.2,23.235
LC-16960,26.88,6,0,6.72
LC-16960,10.896,2,0.2,3.8136
MP-18175,3.536,2,0.2,0.3094
EA-14035,528.43,5,0.3,0
EA-14035,41.472,8,0.2,14.5152
BP-11095,287.976,3,0.2,7.1994
BM-11785,29.304,3,0.2,2.5641
CM-12715,55.328,2,0.2,6.2244
CM-12715,1227.9984,6,0.32,-36.1176
JD-16150,20.416,4,0.2,6.6352
JD-16150,1128.39,3,0,259.5297
AS-10630,4.608,2,0.2,1.6704
CM-11815,195.96,5,0.2,19.596
CM-11815,15.552,3,0.2,5.4432
CM-11815,271.968,4,0.2,54.3936
JE-15715,698.352,3,0.2,52.3764
JE-15715,77.728,2,0.2,-3.8864
AG-10525,46.62,9,0,21.4452
TT-21220,537.544,7,0.2,47.0351
BP-11095,14.62,2,0,6.8714
BP-11095,22.55,5,0,8.7945
BP-11095,583.8,5,0.2,72.975
BP-11095,211.168,4,0.2,15.8376
MJ-17740,12.96,2,0,6.2208
MJ-17740,45.98,2,0,12.8744
VM-21685,1294.75,5,0,336.635
KT-16480,1799.97,5,0.4,239.996
CS-12250,10.688,2,0.2,3.7408
AB-10015,221.98,2,0,62.1544
AB-10015,341.96,2,0,54.7136
AH-10030,34.77,3,0,11.4741
AH-10030,18.9,3,0,8.694
DO-13435,102.72,3,0.2,37.236
MC-17590,40.48,2,0,14.5728
JF-15190,33.282,3,0.7,-27.735
JF-15190,118.65,5,0.4,19.775
JF-15190,14.76,5,0.2,4.9815
SM-20950,37.52,4,0,18.0096
SP-20650,207.144,3,0.1,48.3336
SP-20650,13.9,5,0,3.753
CK-12760,266.352,3,0.2,13.3176
PW-19240,307.98,2,0,89.3142
PW-19240,44.1,6,0,20.727
PW-19240,13.12,4,0,5.6416
PW-19240,16.56,2,0,7.7832
PW-19240,38.88,6,0,18.6624
EB-14170,335.52,4,0.2,117.432
DK-13090,959.984,2,0.2,311.9948
DK-13090,4.086,2,0.7,-2.9964
DK-13090,55.984,2,0.2,4.1988
DK-13090,10.688,2,0.2,3.7408
TB-21055,8.856,3,0.2,2.8782
AG-10900,6.912,3,0.2,2.5056
SC-20020,26.72,5,0.2,9.352
SC-20020,33.488,7,0.2,10.465
BB-11545,10.56,2,0,4.752
VP-21760,386.34,2,0,54.0876
RP-19270,33.44,10,0.2,11.704
DH-13675,39.96,2,0,14.3856
SW-20455,1217.568,2,0.2,456.588
KF-16285,15.51,1,0,3.8775
KF-16285,89.9,2,0,25.172
KF-16285,14.28,4,0,3.7128
KF-16285,12.72,3,0,4.9608
KF-16285,15.75,5,0,7.56
FH-14275,70.95,3,0,18.447
FH-14275,65.568,2,0.2,23.7684
FH-14275,299.97,3,0,131.9868
JR-16210,89.97,3,0,39.5868
JR-16210,31.86,2,0,11.151
JC-16105,67.15,5,0,16.7875
BP-11290,7.236,3,0.7,-6.03
BP-11290,4.824,3,0.2,1.7487
BP-11290,91.36,5,0.2,29.692
BP-11290,130.112,2,0.2,13.0112
FA-14230,74.24,1,0.2,8.352
FA-14230,159.84,10,0.2,45.954
FA-14230,2.892,2,0.7,-2.3136
FA-14230,9.392,2,0.2,3.2872
DN-13690,123.92,4,0,55.764
FO-14305,55.6,5,0.2,6.255
FO-14305,617.976,3,0.2,-7.7247
DP-13105,21.312,3,0.2,7.992
JW-15220,209.94,6,0,39.8886
JW-15220,31.984,2,0.2,-7.996
JW-15220,5083.96,5,0.2,1906.485
TT-21460,35.96,1,0.2,3.596
SN-20560,31.05,3,0,14.904
SN-20560,8.92,4,0,3.9248
SN-20560,209.6,4,0,96.416
SN-20560,111.04,4,0,29.9808
SN-20560,38.88,6,0,18.6624
JM-15865,36.27,3,0,10.881
SB-20185,493.43,5,0.3,-70.49
SB-20185,11.12,2,0.2,3.475
CC-12475,686.4,2,0.2,77.22
SH-19975,15.92,5,0.2,5.373
SH-19975,70.68,12,0,31.0992
SH-19975,541.24,4,0,5.4124
RB-19435,101.994,2,0.7,-71.3958
RB-19435,18.264,2,0.7,-13.3936
TC-21295,21.99,5,0.8,-32.985
CT-11995,185.376,2,0.2,-34.758
CT-11995,58.924,1,0.8,-153.2024
GZ-14470,480,4,0,225.6
GZ-14470,34.05,3,0,9.534
AM-10360,192.72,11,0,92.5056
AM-10360,239.97,3,0,86.3892
AH-10120,50.12,7,0.2,-0.6265
MY-18295,15.984,2,0.2,1.3986
MY-18295,14.352,3,0.2,4.485
BS-11590,6.528,4,0.7,-4.5696
BS-11590,2.862,3,0.7,-2.2896
BS-11590,20.856,8,0.7,-16.6848
BB-10990,276.28,2,0,0
ML-17755,629.64,9,0,107.0388
FC-14245,449.97,3,0,220.4853
FC-14245,1927.59,7,0,751.7601
CR-12625,121.78,2,0,30.445
LC-16960,2676.672,9,0.2,267.6672
GZ-14470,489.23,2,0.3,41.934
BD-11320,312.03,3,0,43.6842
BD-11320,17.94,3,0,3.0498
BD-11320,165.6,3,0.2,10.35
BD-11320,37.52,4,0,18.0096
EM-14095,494.97,3,0,148.491
EM-14095,25.06,2,0,11.7782
BP-11290,32.064,3,0.6,-12.8256
BP-11290,18.496,4,0.2,6.7048
BP-11290,191.079,3,0.3,-38.2158
BP-11290,10.368,2,0.2,3.6288
SU-20665,30.53,1,0,14.0438
SU-20665,30.84,3,0,6.168
SU-20665,75.06,9,0,33.777
AY-10555,66.976,7,0.2,6.6976
EM-13825,182.72,8,0,84.0512
SA-20830,21.93,3,0,10.3071
CA-12265,95.976,3,0.2,15.5961
CA-12265,143.928,9,0.2,-32.3838
CA-12265,3.564,2,0.7,-2.97
CA-12265,4.928,2,0.2,1.7248
CV-12805,856.656,6,0.2,107.082
CV-12805,13.184,4,0.8,-20.4352
CV-12805,48.784,4,0.8,-131.7168
CV-12805,76.64,2,0.2,26.824
CV-12805,18.528,6,0.8,-27.792
AH-10690,177.68,2,0,46.1968
DS-13180,159.98,2,0,57.5928
AH-10690,52.68,3,0.2,19.755
AH-10690,11.568,3,0.2,2.6028
ZC-21910,4.572,4,0.7,-3.81
DF-13135,1439.968,4,0.2,143.9968
DF-13135,1.728,3,0.8,-2.6784
DF-13135,626.1,3,0.5,-538.446
