Customer ID,Order ID,Region,Product ID,Category,Sub-Category,Product Name
PB-19150,408-5924851-6737908,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
BD-11560,171-8821528-1949115,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982
BD-11560,404-5205439-9835502,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913
BD-11560,407-3448600-2539542,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
SE-20110,403-4488447-7165107,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
SE-20110,403-5120153-5918732,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders
SE-20110,403-0818300-9678769,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
AT-10735,406-8742858-5525914,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
CC-12685,405-4961622-5480313,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
CC-12685,403-4140764-9463536,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
CC-12685,402-2029862-0796347,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
AS-10225,402-1943307-3511557,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
AB-10150,405-1760377-7501149,East,OFF-AR-10000588,Office Supplies,Art,Newell 345
AB-10150,407-4548618-4239557,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
AB-10150,406-8380866-9403558,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
AB-10150,171-5745757-3505148,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs
AB-10150,402-1628472-8201946,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
DH-13075,171-0053450-9281940,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
DH-13075,403-2446355-8535543,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
SR-20740,171-6419318-6144348,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204
NR-18550,404-4875339-0291557,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
SJ-20125,404-6353044-6230723,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
SJ-20125,404-9499129-5089165,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack"
SJ-20125,402-2754563-6701119,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
CA-12775,171-4445792-2912309,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
CA-12775,408-3312445-5889904,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10
CA-12775,408-8386257-3858758,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements
LC-16885,408-8174031-3509940,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
NS-18640,405-3181545-6437927,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
NS-18640,405-1753166-1614730,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
HG-14965,171-8149277-4597151,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack"
HG-14965,406-3032017-4890743,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
SF-20200,406-4169636-9553115,East,OFF-AR-10002833,Office Supplies,Art,Newell 322
EM-14065,402-9489901-3045104,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
DO-13645,408-9734906-9482717,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
DO-13645,405-3879190-5275523,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
DO-13645,171-1469605-8370700,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair
MP-17470,402-0292228-2437952,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate
MY-18295,408-9117080-7754729,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
DB-13615,405-8990711-8199513,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
SP-20920,405-5200048-5553143,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
SP-20920,406-4669674-9461941,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame
SP-20920,404-6146035-9117148,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets
SP-20920,405-0866521-5706748,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
SP-20920,402-3641664-3453120,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
ME-17320,404-1288198-2157945,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy"
BS-11755,404-9799678-1777946,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
BS-11755,171-1348860-0516315,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
BS-11755,402-4464967-8500349,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
BS-11755,407-2915205-5173153,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair
KS-16300,402-3561808-3356348,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508
CC-12475,405-7128048-0756320,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
HD-14785,403-5886127-2760359,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
HD-14785,403-3428848-2911529,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200
HD-14785,402-2629851-6859520,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set
KB-16315,408-6958621-4661126,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
KB-16315,404-2145664-2445122,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
HR-14830,405-5189998-6685926,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand"
HR-14830,404-0709030-9413957,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair
TB-21625,404-8120758-3565916,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
DS-13180,404-5247350-2397159,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
DS-13180,171-0787649-4226721,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
DS-13180,408-7049645-9292336,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
GB-14530,171-8645204-9022709,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB
GB-14530,406-3343980-7677130,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488
GB-14530,406-0686013-4220368,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
VB-21745,403-3062386-6875569,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479
VB-21745,406-1733004-8870764,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips
MC-17425,406-6759841-7675502,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
CB-12025,406-4698040-1551569,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand 
PM-18940,171-0656554-1558764,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
DC-13285,407-5833630-0072357,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
DC-13285,171-2230679-7520356,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
LA-16780,171-0407498-0713951,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
LA-16780,405-0479426-0513924,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
LA-16780,406-8744365-6742764,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
LA-16780,171-2996437-0019527,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter
LA-16780,403-0979194-0620314,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
DJ-13420,171-6552888-0932368,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
MH-18115,171-4804077-9333957,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
MH-18115,171-4687040-0947504,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
BG-11035,403-9301925-5963510,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
BG-11035,171-4947064-4567518,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format"
SV-20365,408-9562885-2114737,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
DP-13105,402-8643607-7291561,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
DP-13105,402-4225098-8736340,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders
DP-13105,403-1987847-2680349,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
SR-20740,404-7905017-8877932,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
BT-11680,404-6531164-1210717,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
MS-17770,408-8656255-8846755,East,OFF-PA-10000249,Office Supplies,Paper,Staples
JK-15640,171-0051793-4798739,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
ST-20530,171-2622494-9625910,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
TS-21505,171-0254959-2551525,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps
CM-12190,404-4729077-0689914,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
CM-12190,408-6984890-8197102,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
JW-15955,171-8055234-5111543,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479
MC-17590,403-0062217-4695534,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
MC-17590,171-2914487-3837943,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213
MC-17590,407-8049691-4601130,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
MC-17590,404-4636140-5693151,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
MH-17440,402-8957220-5368316,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
RD-19720,407-9465016-3301114,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
KB-16240,406-2588116-1637939,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
KB-16240,405-2063335-5889139,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
FC-14335,406-4217221-6764318,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes
BD-11770,408-8914741-8553165,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
FH-14365,406-8004092-9258732,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes
SO-20335,402-8328549-2162707,West,OFF-EN-10003134,Office Supplies,Envelopes,Staples
SO-20335,403-2012909-7384329,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
PM-19135,407-3778452-2471525,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
PM-19135,404-9948787-3166729,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM
GD-14590,405-9107725-2857964,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
GD-14590,406-0958900-2122714,South,OFF-PA-10000474,Office Supplies,Paper,Staples
PA-19060,402-8677941-9481928,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder
LS-17200,405-9742723-3553932,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
LS-17200,405-6969039-8549159,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
LS-17200,405-0076193-6244368,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
LS-17200,407-6720969-4216336,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
JL-15175,406-5183921-1541948,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
CA-12310,402-5238995-3740361,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
CA-12310,408-3101219-8216336,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
CA-12310,408-4016053-2797945,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone
CM-12160,407-0052671-3514741,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
BT-11440,408-7815118-3597934,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
BT-11440,404-0826723-3289142,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
BT-11440,402-4732433-4917151,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases
BT-11440,405-9497953-0201968,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
SE-20110,403-0364168-0836346,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
HG-14965,406-5675969-3402729,West,OFF-AR-10000588,Office Supplies,Art,Newell 345
PF-19165,403-1176971-4293913,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
BD-11770,171-3708743-7144354,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487
BD-11770,405-4049099-4413953,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
BD-11770,404-0283618-3996363,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
BD-11770,402-4396249-0833119,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
BT-11395,408-5165322-5355529,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
EM-14095,402-0629535-7656316,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote
LC-17050,406-6408228-2137149,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
FH-14275,404-5635480-1920307,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
CM-12235,402-7975980-5291567,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office
FM-14380,404-1250322-8989966,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts
FM-14380,171-5286496-1967563,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB
HG-14965,403-7378027-8793926,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
AG-10525,402-8463240-2061149,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube
AG-10525,407-4798860-0468323,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
AG-10525,406-3636125-1545108,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
AG-10525,407-5845715-7212341,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
AG-10525,402-3579463-5463550,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins
OT-18730,406-2026088-8937103,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"
OT-18730,406-0887165-6079550,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
OT-18730,171-5859022-9881900,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
SV-20365,171-3119023-3541137,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
JM-16195,403-7275832-0203511,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
JM-16195,171-1398418-6888367,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files
HM-14980,402-6776067-8504367,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp
PO-19180,405-0892389-6639551,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse
KC-16675,404-7250206-9925953,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
DB-13120,407-9008293-5601116,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
SV-20935,404-9067259-6956352,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
NS-18640,406-3201727-8256359,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
NS-18640,171-8330348-7974718,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
NS-18640,403-1833674-4359522,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
NS-18640,407-4501271-1234753,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
MH-17455,404-6930979-1477163,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
RR-19525,406-2015636-6066754,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo"
RH-19555,405-3644845-2041967,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
RH-19555,402-4347271-0935558,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
RP-19390,407-1479939-6791515,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks
RP-19390,407-1350126-0133969,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
RP-19390,407-4296158-4549114,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
RP-19390,407-2257968-0777908,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac
RP-19390,407-0489263-9354761,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
RP-19390,407-8266335-8118741,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
RP-19390,408-7861735-6983547,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942
RP-19390,408-8778493-7828351,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
KB-16600,404-8513591-5430745,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
MH-17620,171-5783902-7555551,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
HZ-14950,404-8894729-3401113,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
JG-15160,402-4521445-5635551,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
JG-15160,404-7147824-6420314,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone
JG-15160,171-6633939-2624364,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964
AB-10165,408-0708789-4835534,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
HJ-14875,408-3490776-2861933,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
CJ-11875,171-5502501-7313132,East,OFF-AR-10004269,Office Supplies,Art,Newell 31
ED-13885,408-4697801-4642725,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
ED-13885,405-5478490-0038742,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
AI-10855,403-5314394-4740302,West,OFF-PA-10004947,Office Supplies,Paper,Staples
KB-16315,403-2139531-8202716,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
KB-16315,171-5574674-1291537,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving
JS-16030,171-1017181-2601952,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
JS-16030,405-3375819-1861930,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
JS-16030,171-1080385-0758702,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray"
JS-16030,406-2563381-0569166,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312
JS-16030,405-7305136-0177918,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock"
PO-18850,406-1755340-1552318,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table
RD-19810,404-6319845-7419542,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""
RD-19810,408-9944297-8337913,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse
JD-15895,405-7642666-6053953,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
JD-15895,402-6710217-5005958,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
SR-20740,405-1892033-5435562,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack
TZ-21580,408-1706240-3417923,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils
TN-21040,404-0282894-3673145,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
PW-19030,404-1393260-3155514,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
AH-10075,408-2685811-6032320,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
AH-10075,405-8779481-7984318,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
AH-10075,171-3495596-9689915,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
AY-10555,408-5261042-2304334,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
SP-20650,402-1744033-2451500,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
SP-20650,405-9056608-3765911,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend
SP-20650,403-2177234-3669132,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
ED-13885,406-1549711-7913942,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CR-12625,408-7053677-8923509,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993
CS-12400,406-0207396-9901955,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops
TS-21205,171-3115101-4864319,South,TEC-PH-10001051,Technology,Phones,HTC One
TS-21205,403-8851506-7457138,South,FUR-FU-10004351,Furniture,Furnishings,Staples
TS-21205,408-7988815-3599522,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
TS-21205,406-4354408-8013929,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
TS-21205,403-6761528-4668350,South,OFF-AP-10004249,Office Supplies,Appliances,Staples
TS-21205,171-6146679-1173935,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
TS-21205,404-3192344-8897933,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955
RP-19390,171-4628079-1578720,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
IL-15100,402-3153822-0446762,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
NF-18475,171-7297866-6891559,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance
PP-18955,406-4842766-8989158,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
PP-18955,171-7791787-5265920,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
JD-16150,403-3603519-5427533,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
JD-16150,406-2410869-5466754,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
JD-16150,405-7028181-6747529,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
EJ-14155,406-7562451-4277905,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
PW-19240,406-5833280-7950746,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
